"area_fips","year","Annual_Debt_to_income_ratio_low","Annual_Debt_to_income_ratio_high"
53001,2011,1.01,1.19
53001,2012,1.01,1.19
53001,2013,1.01,1.19
53001,2014,1.19,1.37
53001,2015,1.145,1.325
53001,2016,1.235,1.4225
53001,2017,1.37,1.58
53001,2018,1.28,1.475
53001,2019,1.19,1.3775
53001,2020,1.19,1.37
53001,2021,1.4225,1.64
53001,2022,1.4225,1.64
53001,2023,1.4225,1.64
53001,2024,1.37,1.58
53003,1999,1.9025,2.265
53003,2000,1.985,2.38
53003,2001,2.265,2.815
53003,2002,2.495,3.225
53003,2003,2.61,3.43
53003,2004,2.815,3.43
53003,2005,2.61,3.43
53003,2006,2.61,3.43
53003,2007,2.61,3.43
53003,2008,2.61,3.43
53003,2009,3.43,NA
53003,2010,2.815,3.43
53003,2011,3.225,3.43
53003,2012,2.61,3.43
53003,2013,2.61,3.43
53003,2014,2.61,3.43
53003,2015,2.61,3.43
53003,2016,2.61,3.43
53003,2017,2.61,3.43
53003,2018,2.61,3.43
53003,2019,2.61,3.43
53003,2020,2.61,3.43
53003,2021,2.61,3.43
53003,2022,2.61,3.43
53003,2023,2.61,3.43
53003,2024,2.61,3.43
53005,1999,1.235,1.4225
53005,2000,1.235,1.4225
53005,2001,1.235,1.4225
53005,2002,1.325,1.5275
53005,2003,1.4225,1.64
53005,2004,1.5275,1.76
53005,2005,1.5275,1.76
53005,2006,1.64,1.9025
53005,2007,1.58,1.82
53005,2008,1.5275,1.76
53005,2009,1.4225,1.64
53005,2010,1.37,1.58
53005,2011,1.37,1.58
53005,2012,1.37,1.58
53005,2013,1.37,1.58
53005,2014,1.37,1.58
53005,2015,1.37,1.58
53005,2016,1.3775,1.5875
53005,2017,1.4225,1.64
53005,2018,1.4225,1.64
53005,2019,1.37,1.58
53005,2020,1.37,1.58
53005,2021,1.37,1.58
53005,2022,1.475,1.7
53005,2023,1.4225,1.64
53005,2024,1.37,1.58
53007,1999,1.235,1.4225
53007,2000,1.37,1.58
53007,2001,1.3325,1.535
53007,2002,1.4225,1.64
53007,2003,1.5275,1.76
53007,2004,1.64,1.9025
53007,2005,1.76,2.0675
53007,2006,1.7,1.985
53007,2007,1.82,2.15
53007,2008,1.82,2.15
53007,2009,1.82,2.15
53007,2010,1.7,1.985
53007,2011,1.7,1.985
53007,2012,1.76,2.0675
53007,2013,1.58,1.82
53007,2014,1.5275,1.76
53007,2015,1.37,1.58
53007,2016,1.4225,1.64
53007,2017,1.37,1.58
53007,2018,1.4225,1.64
53007,2019,1.5275,1.76
53007,2020,1.58,1.82
53007,2021,1.58,1.82
53007,2022,1.58,1.82
53007,2023,1.5275,1.76
53007,2024,1.37,1.58
53009,1999,1.9025,2.265
53009,2000,1.9025,2.265
53009,2001,2.15,2.61
53009,2002,2.265,2.815
53009,2003,2.495,3.225
53009,2004,2.38,3.02
53009,2005,2.61,3.43
53009,2006,2.495,3.225
53009,2007,2.495,3.225
53009,2008,2.61,3.43
53009,2009,2.61,3.43
53009,2010,2.61,3.43
53009,2011,2.61,3.43
53009,2012,2.61,3.43
53009,2013,2.265,2.815
53009,2014,2.15,2.61
53009,2015,2.15,2.61
53009,2016,2.265,2.815
53009,2017,2.265,2.815
53009,2018,2.61,3.43
53009,2019,2.61,3.43
53009,2020,2.61,3.43
53009,2021,2.265,2.815
53009,2022,2.265,2.815
53009,2023,2.15,2.61
53009,2024,2.15,2.61
53011,1999,1.9025,2.265
53011,2000,2.15,2.61
53011,2001,2.15,2.61
53011,2002,2.495,3.225
53011,2003,2.61,3.43
53011,2004,2.61,3.43
53011,2005,2.61,3.43
53011,2006,2.815,3.43
53011,2007,3.225,3.43
53011,2008,3.225,3.43
53011,2009,3.43,NA
53011,2010,2.815,3.43
53011,2011,2.61,3.43
53011,2012,2.61,3.43
53011,2013,2.61,3.43
53011,2014,2.61,3.43
53011,2015,2.265,2.815
53011,2016,2.15,2.61
53011,2017,2.38,3.02
53011,2018,2.15,2.61
53011,2019,2.265,2.815
53011,2020,2.38,3.02
53011,2021,2.265,2.815
53011,2022,2.38,3.02
53011,2023,2.15,2.61
53011,2024,2.15,2.61
53013,1999,0.195,0.8375
53013,2000,0.39,0.895
53013,2001,1.0375,1.2575
53013,2002,0.6875,1.0425
53013,2003,1.235,1.43
53013,2004,1.0425,1.2425
53013,2005,0.985,1.1975
53013,2006,0.195,0.8375
53013,2007,0,0.78
53013,2008,0,0.78
53013,2009,0.2525,0.8825
53013,2010,0.985,1.19
53013,2011,1.0875,1.28
53013,2012,1.3775,1.5875
53013,2013,1.43,1.6475
53013,2014,1.475,1.7
53013,2015,1.475,1.7
53013,2016,1.6475,1.925
53013,2017,1.4,1.6325
53013,2018,1.1,1.28
53013,2019,0.94,1.145
53013,2020,0.9975,1.19
53013,2021,0.585,0.9525
53013,2022,0.195,0.8375
53013,2023,0,0.78
53013,2024,0,0.78
53015,1999,1.4225,1.64
53015,2000,1.58,1.82
53015,2001,1.5275,1.76
53015,2002,1.76,2.0675
53015,2003,1.76,2.0675
53015,2004,1.82,2.15
53015,2005,1.82,2.15
53015,2006,1.82,2.15
53015,2007,1.9025,2.265
53015,2008,2.15,2.61
53015,2009,2.0675,2.495
53015,2010,1.9025,2.265
53015,2011,1.82,2.15
53015,2012,1.82,2.15
53015,2013,1.64,1.9025
53015,2014,1.58,1.82
53015,2015,1.7,1.985
53015,2016,1.82,2.15
53015,2017,1.82,2.15
53015,2018,1.82,2.15
53015,2019,1.9025,2.265
53015,2020,1.82,2.15
53015,2021,1.9025,2.265
53015,2022,1.82,2.15
53015,2023,1.82,2.15
53015,2024,1.82,2.15
53017,1999,3.225,3.43
53017,2000,3.43,NA
53017,2001,3.02,3.43
53017,2002,2.905,3.02
53017,2003,3.02,3.43
53017,2004,2.61,3.43
53017,2005,2.61,3.43
53017,2006,3.02,3.43
53017,2007,2.61,3.43
53017,2008,3.225,3.43
53017,2009,3.43,NA
53017,2010,3.43,NA
53017,2011,3.43,NA
53017,2012,3.43,NA
53017,2013,2.815,3.43
53017,2014,2.815,3.43
53017,2015,2.61,3.43
53017,2016,2.61,3.43
53017,2017,2.61,3.43
53017,2018,2.61,3.43
53017,2019,2.61,3.43
53017,2020,2.61,3.43
53017,2021,2.61,3.43
53017,2022,2.61,3.43
53017,2023,2.61,3.43
53017,2024,2.61,3.43
53019,1999,1.0425,1.235
53019,2000,1.235,1.43
53019,2001,1.67,1.9575
53019,2002,1.6175,1.8975
53019,2003,1.9025,2.265
53019,2004,1.9025,2.265
53019,2005,1.7,1.985
53019,2006,1.82,2.15
53019,2007,1.985,2.38
53019,2008,1.985,2.38
53019,2009,1.7,1.985
53019,2010,1.4225,1.64
53019,2011,1.235,1.4225
53019,2012,1.325,1.5275
53019,2013,1.28,1.475
53019,2014,0.9975,1.19
53019,2015,1.01,1.19
53019,2016,0.9975,1.19
53019,2017,1.19,1.3775
53019,2018,1.3325,1.535
53019,2019,1.37,1.58
53019,2020,0.9975,1.19
53019,2021,1.145,1.3325
53019,2022,1.49,1.73
53019,2023,1.79,2.1225
53019,2024,1.58,1.82
53021,1999,0.8375,1.055
53021,2000,0.9525,1.145
53021,2001,1.235,1.4225
53021,2002,1.325,1.5275
53021,2003,1.475,1.7
53021,2004,1.5275,1.76
53021,2005,1.64,1.9025
53021,2006,1.76,2.0675
53021,2007,1.76,2.0675
53021,2008,1.475,1.7
53021,2009,1.58,1.82
53021,2010,1.58,1.82
53021,2011,1.5275,1.76
53021,2012,1.58,1.82
53021,2013,1.475,1.7
53021,2014,1.475,1.7
53021,2015,1.4225,1.64
53021,2016,1.5875,1.8425
53021,2017,1.64,1.9025
53021,2018,1.58,1.82
53021,2019,1.58,1.82
53021,2020,1.76,2.0675
53021,2021,1.76,2.0675
53021,2022,1.64,1.9025
53021,2023,1.58,1.82
53021,2024,1.58,1.82
53023,1999,0.585,0.9525
53023,2000,0.195,0.8375
53023,2001,0.195,0.8375
53023,2002,0,0.78
53023,2003,0.39,0.895
53023,2004,1.095,1.3025
53023,2005,1.3325,1.535
53023,2006,1.7,1.985
53023,2007,1.28,1.475
53023,2008,1.235,1.4225
53023,2009,0.94,1.145
53023,2010,0.585,0.9525
53023,2011,0,0.78
53023,2012,0,0.78
53023,2013,0.195,0.8375
53023,2014,0.195,0.8375
53023,2015,0.585,0.9525
53023,2016,0.9525,1.145
53023,2017,0.505,0.985
53023,2018,0.2525,0.8825
53023,2019,1.4225,1.64
53023,2020,2.0675,2.495
53023,2021,2.0675,2.495
53023,2022,1.595,1.865
53023,2023,1.4225,1.64
53023,2024,1.01,1.19
53025,1999,1.325,1.5275
53025,2000,1.37,1.58
53025,2001,1.325,1.5275
53025,2002,1.37,1.58
53025,2003,1.58,1.82
53025,2004,1.58,1.82
53025,2005,1.58,1.82
53025,2006,1.58,1.82
53025,2007,1.5275,1.76
53025,2008,1.58,1.82
53025,2009,1.475,1.7
53025,2010,1.475,1.7
53025,2011,1.4225,1.64
53025,2012,1.37,1.58
53025,2013,1.325,1.5275
53025,2014,1.37,1.58
53025,2015,1.235,1.4225
53025,2016,1.37,1.58
53025,2017,1.235,1.4225
53025,2018,1.235,1.4225
53025,2019,1.19,1.37
53025,2020,1.19,1.37
53025,2021,1.28,1.475
53025,2022,1.325,1.5275
53025,2023,1.325,1.5275
53025,2024,1.37,1.58
53027,1999,1.28,1.475
53027,2000,1.37,1.58
53027,2001,1.475,1.7
53027,2002,1.76,2.0675
53027,2003,1.82,2.15
53027,2004,1.985,2.38
53027,2005,1.985,2.38
53027,2006,1.985,2.38
53027,2007,2.265,2.815
53027,2008,2.61,3.43
53027,2009,2.61,3.43
53027,2010,2.61,3.43
53027,2011,2.495,3.225
53027,2012,2.15,2.61
53027,2013,2.15,2.61
53027,2014,2.0675,2.495
53027,2015,1.82,2.15
53027,2016,1.7,1.985
53027,2017,1.82,2.15
53027,2018,1.82,2.15
53027,2019,1.64,1.9025
53027,2020,1.82,2.15
53027,2021,1.82,2.15
53027,2022,1.82,2.15
53027,2023,1.82,2.15
53027,2024,1.82,2.15
53029,1999,3.43,NA
53029,2000,3.43,NA
53029,2001,3.43,NA
53029,2002,3.43,NA
53029,2003,3.43,NA
53029,2004,3.43,NA
53029,2005,3.43,NA
53029,2006,3.43,NA
53029,2007,3.43,NA
53029,2008,3.43,NA
53029,2009,3.43,NA
53029,2010,3.43,NA
53029,2011,3.43,NA
53029,2012,3.43,NA
53029,2013,3.43,NA
53029,2014,3.43,NA
53029,2015,3.43,NA
53029,2016,3.43,NA
53029,2017,3.43,NA
53029,2018,3.43,NA
53029,2019,3.43,NA
53029,2020,3.43,NA
53029,2021,3.43,NA
53029,2022,3.43,NA
53029,2023,3.43,NA
53029,2024,3.43,NA
53031,1999,3.225,3.43
53031,2000,2.815,3.43
53031,2001,3.02,3.43
53031,2002,3.43,NA
53031,2003,3.43,NA
53031,2004,3.43,NA
53031,2005,3.43,NA
53031,2006,3.02,3.43
53031,2007,3.225,3.43
53031,2008,3.43,NA
53031,2009,3.43,NA
53031,2010,3.43,NA
53031,2011,3.43,NA
53031,2012,3.43,NA
53031,2013,3.43,NA
53031,2014,3.43,NA
53031,2015,3.225,3.43
53031,2016,3.43,NA
53031,2017,3.43,NA
53031,2018,3.43,NA
53031,2019,3.43,NA
53031,2020,3.43,NA
53031,2021,3.43,NA
53031,2022,3.225,3.43
53031,2023,3.43,NA
53031,2024,2.61,3.43
53033,1999,0.78,1.01
53033,2000,0.895,1.1
53033,2001,1.0425,1.235
53033,2002,1.19,1.3775
53033,2003,1.3775,1.5875
53033,2004,1.5275,1.76
53033,2005,1.58,1.82
53033,2006,1.58,1.82
53033,2007,1.64,1.9025
53033,2008,1.82,2.15
53033,2009,1.82,2.15
53033,2010,1.7,1.985
53033,2011,1.64,1.9025
53033,2012,1.475,1.7
53033,2013,1.37,1.58
53033,2014,1.325,1.5275
53033,2015,1.235,1.4225
53033,2016,1.19,1.37
53033,2017,1.145,1.325
53033,2018,1.01,1.19
53033,2019,1.01,1.19
53033,2020,1.01,1.19
53033,2021,0.9525,1.145
53033,2022,1.01,1.19
53033,2023,1.01,1.19
53033,2024,1.01,1.19
53035,1999,2.495,3.225
53035,2000,2.61,3.43
53035,2001,2.38,3.02
53035,2002,2.61,3.43
53035,2003,2.61,3.43
53035,2004,2.61,3.43
53035,2005,2.815,3.43
53035,2006,3.02,3.43
53035,2007,3.43,NA
53035,2008,3.43,NA
53035,2009,3.43,NA
53035,2010,3.43,NA
53035,2011,3.02,3.43
53035,2012,2.61,3.43
53035,2013,2.815,3.43
53035,2014,2.61,3.43
53035,2015,2.61,3.43
53035,2016,2.61,3.43
53035,2017,2.61,3.43
53035,2018,2.61,3.43
53035,2019,2.61,3.43
53035,2020,2.61,3.43
53035,2021,2.61,3.43
53035,2022,2.61,3.43
53035,2023,2.61,3.43
53035,2024,2.61,3.43
53037,1999,2.0675,2.495
53037,2000,2.0675,2.495
53037,2001,2.15,2.61
53037,2002,1.985,2.38
53037,2003,2.265,2.815
53037,2004,2.495,3.225
53037,2005,2.61,3.43
53037,2006,2.815,3.43
53037,2007,3.225,3.43
53037,2008,3.43,NA
53037,2009,3.43,NA
53037,2010,3.43,NA
53037,2011,3.43,NA
53037,2012,2.815,3.43
53037,2013,2.61,3.43
53037,2014,2.815,3.43
53037,2015,2.61,3.43
53037,2016,2.61,3.43
53037,2017,2.265,2.815
53037,2018,1.985,2.38
53037,2019,2.15,2.61
53037,2020,2.15,2.61
53037,2021,2.15,2.61
53037,2022,2.15,2.61
53037,2023,2.495,3.225
53037,2024,2.61,3.43
53039,1999,1.58,1.82
53039,2000,1.8425,2.1825
53039,2001,1.82,2.15
53039,2002,1.82,2.15
53039,2003,2.15,2.61
53039,2004,1.9025,2.265
53039,2005,1.7825,2.1
53039,2006,1.5875,1.8425
53039,2007,1.7,1.985
53039,2008,1.76,2.0675
53039,2009,1.49,1.73
53039,2010,1.28,1.475
53039,2011,1.475,1.7
53039,2012,1.37,1.58
53039,2013,1.5425,1.79
53039,2014,1.76,2.0675
53039,2015,1.475,1.7
53039,2016,1.19,1.37
53039,2017,1.01,1.19
53039,2018,0.78,1.01
53039,2019,1.0425,1.235
53039,2020,1.19,1.37
53039,2021,1.235,1.4225
53039,2022,1.43,1.6475
53039,2023,1.37,1.58
53039,2024,1.37,1.58
53041,1999,1.145,1.325
53041,2000,1.235,1.4225
53041,2001,1.4225,1.64
53041,2002,1.58,1.82
53041,2003,1.76,2.0675
53041,2004,1.82,2.15
53041,2005,1.82,2.15
53041,2006,1.64,1.9025
53041,2007,1.76,2.0675
53041,2008,1.82,2.15
53041,2009,2.0675,2.495
53041,2010,2.15,2.61
53041,2011,2.15,2.61
53041,2012,2.15,2.61
53041,2013,1.82,2.15
53041,2014,1.82,2.15
53041,2015,1.82,2.15
53041,2016,1.9025,2.265
53041,2017,1.82,2.15
53041,2018,1.82,2.15
53041,2019,1.82,2.15
53041,2020,1.82,2.15
53041,2021,1.82,2.15
53041,2022,2.15,2.61
53041,2023,2.15,2.61
53041,2024,2.15,2.61
53043,1999,1.82,2.15
53043,2000,1.6475,1.925
53043,2001,1.7825,2.1
53043,2002,2.2975,2.905
53043,2003,2.61,3.43
53043,2004,2.815,3.43
53043,2005,2.61,3.43
53043,2006,2.815,3.43
53043,2007,3.43,NA
53043,2008,3.43,NA
53043,2009,3.225,3.43
53043,2010,3.225,3.43
53043,2011,2.61,3.43
53043,2012,2.61,3.43
53043,2013,2.61,3.43
53043,2014,2.61,3.43
53043,2015,2.61,3.43
53043,2016,2.61,3.43
53043,2017,2.815,3.43
53043,2018,2.815,3.43
53043,2019,2.815,3.43
53043,2020,2.61,3.43
53043,2021,2.61,3.43
53043,2022,2.815,3.43
53043,2023,2.61,3.43
53043,2024,2.61,3.43
53045,1999,2.495,3.225
53045,2000,2.61,3.43
53045,2001,2.38,3.02
53045,2002,2.265,2.815
53045,2003,2.61,3.43
53045,2004,2.61,3.43
53045,2005,2.495,3.225
53045,2006,2.61,3.43
53045,2007,3.02,3.43
53045,2008,3.43,NA
53045,2009,3.43,NA
53045,2010,3.43,NA
53045,2011,3.43,NA
53045,2012,3.43,NA
53045,2013,3.43,NA
53045,2014,2.815,3.43
53045,2015,2.61,3.43
53045,2016,2.61,3.43
53045,2017,2.61,3.43
53045,2018,2.61,3.43
53045,2019,3.225,3.43
53045,2020,3.43,NA
53045,2021,3.43,NA
53045,2022,3.43,NA
53045,2023,3.43,NA
53045,2024,3.43,NA
53047,1999,1.235,1.43
53047,2000,1.37,1.58
53047,2001,1.3775,1.5875
53047,2002,1.7,1.985
53047,2003,1.8425,2.1825
53047,2004,1.9025,2.265
53047,2005,2.15,2.61
53047,2006,2.0675,2.495
53047,2007,1.9025,2.265
53047,2008,2.0675,2.495
53047,2009,2.15,2.61
53047,2010,1.985,2.38
53047,2011,1.82,2.15
53047,2012,1.7,1.985
53047,2013,1.4225,1.64
53047,2014,1.4225,1.64
53047,2015,1.37,1.58
53047,2016,1.28,1.475
53047,2017,1.4225,1.64
53047,2018,1.5275,1.76
53047,2019,1.64,1.9025
53047,2020,1.58,1.82
53047,2021,1.3775,1.5875
53047,2022,1.37,1.58
53047,2023,1.4225,1.64
53047,2024,1.19,1.37
53049,1999,2.265,2.815
53049,2000,2.61,3.43
53049,2001,2.495,3.225
53049,2002,3.225,3.43
53049,2003,2.815,3.43
53049,2004,3.225,3.43
53049,2005,2.61,3.43
53049,2006,2.61,3.43
53049,2007,3.02,3.43
53049,2008,2.815,3.43
53049,2009,2.61,3.43
53049,2010,2.61,3.43
53049,2011,2.61,3.43
53049,2012,2.61,3.43
53049,2013,2.265,2.815
53049,2014,2.15,2.61
53049,2015,2.15,2.61
53049,2016,2.15,2.61
53049,2017,2.0675,2.495
53049,2018,1.985,2.38
53049,2019,2.0675,2.495
53049,2020,2.15,2.61
53049,2021,2.15,2.61
53049,2022,2.61,3.43
53049,2023,2.61,3.43
53049,2024,2.61,3.43
53051,1999,0.9525,1.145
53051,2000,1.325,1.5275
53051,2001,1.4375,1.67
53051,2002,1.8125,2.155
53051,2003,1.9025,2.265
53051,2004,1.8425,2.1825
53051,2005,2.15,2.61
53051,2006,2.265,2.815
53051,2007,2.2975,2.905
53051,2008,2.2975,2.905
53051,2009,2.0675,2.495
53051,2010,2.265,2.815
53051,2011,2.61,3.43
53051,2012,2.495,3.225
53051,2013,2.15,2.61
53051,2014,1.985,2.38
53051,2015,1.76,2.0675
53051,2016,1.9025,2.265
53051,2017,2.38,3.02
53051,2018,2.61,3.43
53051,2019,2.0675,2.495
53051,2020,2.265,2.815
53051,2021,2.1825,2.7
53051,2022,2.38,3.02
53051,2023,2.495,3.225
53051,2024,2.61,3.43
53053,1999,2.15,2.61
53053,2000,2.15,2.61
53053,2001,2.0675,2.495
53053,2002,2.38,3.02
53053,2003,2.61,3.43
53053,2004,2.495,3.225
53053,2005,2.61,3.43
53053,2006,2.815,3.43
53053,2007,3.02,3.43
53053,2008,3.43,NA
53053,2009,3.225,3.43
53053,2010,2.815,3.43
53053,2011,2.815,3.43
53053,2012,2.61,3.43
53053,2013,2.61,3.43
53053,2014,2.61,3.43
53053,2015,2.61,3.43
53053,2016,2.495,3.225
53053,2017,2.38,3.02
53053,2018,2.15,2.61
53053,2019,2.265,2.815
53053,2020,2.495,3.225
53053,2021,2.495,3.225
53053,2022,2.495,3.225
53053,2023,2.61,3.43
53053,2024,2.61,3.43
53055,1999,2.0675,2.495
53055,2000,2.905,3.02
53055,2001,3.43,NA
53055,2002,2.815,3.43
53055,2003,3.225,3.43
53055,2004,3.43,NA
53055,2005,3.43,NA
53055,2006,3.43,NA
53055,2007,3.43,NA
53055,2008,3.43,NA
53055,2009,3.43,NA
53055,2010,3.43,NA
53055,2011,3.43,NA
53055,2012,3.225,3.43
53055,2013,3.225,3.43
53055,2014,3.225,3.43
53055,2015,3.02,3.43
53055,2016,3.225,3.43
53055,2017,3.225,3.43
53055,2018,3.43,NA
53055,2019,3.43,NA
53055,2020,3.43,NA
53055,2021,3.43,NA
53055,2022,3.43,NA
53055,2023,3.43,NA
53055,2024,3.43,NA
53057,1999,1.5275,1.76
53057,2000,1.58,1.82
53057,2001,1.64,1.9025
53057,2002,1.82,2.15
53057,2003,1.985,2.38
53057,2004,2.15,2.61
53057,2005,2.15,2.61
53057,2006,2.495,3.225
53057,2007,2.61,3.43
53057,2008,2.61,3.43
53057,2009,2.61,3.43
53057,2010,2.61,3.43
53057,2011,2.61,3.43
53057,2012,2.15,2.61
53057,2013,2.15,2.61
53057,2014,2.15,2.61
53057,2015,1.985,2.38
53057,2016,2.15,2.61
53057,2017,1.82,2.15
53057,2018,1.82,2.15
53057,2019,1.76,2.0675
53057,2020,1.82,2.15
53057,2021,2.0675,2.495
53057,2022,2.0675,2.495
53057,2023,2.15,2.61
53057,2024,2.15,2.61
53059,1999,3.43,NA
53059,2000,3.43,NA
53059,2001,3.43,NA
53059,2002,3.43,NA
53059,2003,3.43,NA
53059,2004,3.43,NA
53059,2005,3.43,NA
53059,2006,3.43,NA
53059,2007,3.43,NA
53059,2008,3.43,NA
53059,2009,3.43,NA
53059,2010,3.43,NA
53059,2011,3.43,NA
53059,2012,3.43,NA
53059,2013,3.43,NA
53059,2014,3.43,NA
53059,2015,3.43,NA
53059,2016,3.43,NA
53059,2017,3.43,NA
53059,2018,3.43,NA
53059,2019,3.43,NA
53059,2020,3.43,NA
53059,2021,3.43,NA
53059,2022,3.43,NA
53059,2023,3.43,NA
53059,2024,3.43,NA
53061,1999,2.15,2.61
53061,2000,2.265,2.815
53061,2001,2.495,3.225
53061,2002,2.61,3.43
53061,2003,2.61,3.43
53061,2004,3.02,3.43
53061,2005,3.02,3.43
53061,2006,3.225,3.43
53061,2007,3.02,3.43
53061,2008,3.43,NA
53061,2009,3.43,NA
53061,2010,3.43,NA
53061,2011,2.815,3.43
53061,2012,2.61,3.43
53061,2013,2.61,3.43
53061,2014,2.38,3.02
53061,2015,2.15,2.61
53061,2016,2.265,2.815
53061,2017,2.38,3.02
53061,2018,2.38,3.02
53061,2019,2.38,3.02
53061,2020,2.61,3.43
53061,2021,2.61,3.43
53061,2022,2.61,3.43
53061,2023,2.495,3.225
53061,2024,2.61,3.43
53063,1999,1.5275,1.76
53063,2000,1.475,1.7
53063,2001,1.475,1.7
53063,2002,1.5275,1.76
53063,2003,1.64,1.9025
53063,2004,1.82,2.15
53063,2005,1.82,2.15
53063,2006,1.82,2.15
53063,2007,1.9025,2.265
53063,2008,2.0675,2.495
53063,2009,2.15,2.61
53063,2010,2.15,2.61
53063,2011,1.985,2.38
53063,2012,1.82,2.15
53063,2013,1.82,2.15
53063,2014,1.7,1.985
53063,2015,1.64,1.9025
53063,2016,1.58,1.82
53063,2017,1.58,1.82
53063,2018,1.58,1.82
53063,2019,1.58,1.82
53063,2020,1.58,1.82
53063,2021,1.58,1.82
53063,2022,1.64,1.9025
53063,2023,1.58,1.82
53063,2024,1.58,1.82
53065,1999,2.15,2.61
53065,2000,2.495,3.225
53065,2001,2.495,3.225
53065,2002,2.815,3.43
53065,2003,2.815,3.43
53065,2004,2.61,3.43
53065,2005,2.61,3.43
53065,2006,3.225,3.43
53065,2007,3.225,3.43
53065,2008,3.43,NA
53065,2009,3.43,NA
53065,2010,3.43,NA
53065,2011,3.43,NA
53065,2012,3.43,NA
53065,2013,2.61,3.43
53065,2014,3.02,3.43
53065,2015,2.61,3.43
53065,2016,2.61,3.43
53065,2017,2.815,3.43
53065,2018,2.61,3.43
53065,2019,2.61,3.43
53065,2020,2.61,3.43
53065,2021,2.61,3.43
53065,2022,2.815,3.43
53065,2023,3.02,3.43
53065,2024,2.61,3.43
53067,1999,1.82,2.15
53067,2000,1.9025,2.265
53067,2001,1.8425,2.1825
53067,2002,2.0675,2.495
53067,2003,2.15,2.61
53067,2004,2.15,2.61
53067,2005,2.265,2.815
53067,2006,2.61,3.43
53067,2007,2.61,3.43
53067,2008,2.61,3.43
53067,2009,2.61,3.43
53067,2010,2.61,3.43
53067,2011,2.61,3.43
53067,2012,2.61,3.43
53067,2013,2.61,3.43
53067,2014,2.265,2.815
53067,2015,2.15,2.61
53067,2016,2.15,2.61
53067,2017,2.15,2.61
53067,2018,2.15,2.61
53067,2019,2.15,2.61
53067,2020,2.15,2.61
53067,2021,1.985,2.38
53067,2022,1.82,2.15
53067,2023,1.82,2.15
53067,2024,1.82,2.15
53069,1999,1.185,1.3925
53069,2000,1.535,1.7825
53069,2001,1.4375,1.67
53069,2002,1.9025,2.265
53069,2003,1.6625,1.955
53069,2004,1.275,1.4975
53069,2005,1.28,1.475
53069,2006,0.6475,1.1425
53069,2007,1.8975,2.345
53069,2008,1.715,2.0425
53069,2009,1.445,1.685
53069,2010,1.1,1.2875
53069,2011,1.58,1.82
53069,2012,1.37,1.58
53069,2013,1.5275,1.76
53069,2014,1.64,1.9025
53069,2015,1.445,1.6775
53069,2016,1.235,1.43
53069,2017,1.9,2.4
53069,2018,2.61,3.43
53069,2019,3.225,3.43
53069,2020,2.7625,2.625
53069,2021,2.05,1.85
53069,2022,3.43,NA
53069,2023,3.43,NA
53069,2024,2.61,3.43
53071,1999,1.01,1.19
53071,2000,0.9525,1.145
53071,2001,0.9525,1.145
53071,2002,1.1,1.28
53071,2003,1.28,1.475
53071,2004,1.28,1.475
53071,2005,1.37,1.58
53071,2006,1.5275,1.76
53071,2007,1.37,1.58
53071,2008,1.37,1.58
53071,2009,1.28,1.475
53071,2010,1.28,1.475
53071,2011,1.37,1.58
53071,2012,1.37,1.58
53071,2013,1.37,1.58
53071,2014,1.37,1.58
53071,2015,1.37,1.58
53071,2016,1.4225,1.64
53071,2017,1.4225,1.64
53071,2018,1.4225,1.64
53071,2019,1.58,1.82
53071,2020,1.5275,1.76
53071,2021,1.58,1.82
53071,2022,1.475,1.7
53071,2023,1.475,1.7
53071,2024,1.58,1.82
53073,1999,1.76,2.0675
53073,2000,1.985,2.38
53073,2001,2.0675,2.495
53073,2002,2.38,3.02
53073,2003,2.265,2.815
53073,2004,2.495,3.225
53073,2005,2.61,3.43
53073,2006,2.61,3.43
53073,2007,2.61,3.43
53073,2008,2.61,3.43
53073,2009,2.61,3.43
53073,2010,2.61,3.43
53073,2011,2.61,3.43
53073,2012,2.38,3.02
53073,2013,2.15,2.61
53073,2014,2.15,2.61
53073,2015,2.15,2.61
53073,2016,2.15,2.61
53073,2017,1.985,2.38
53073,2018,1.985,2.38
53073,2019,1.985,2.38
53073,2020,2.15,2.61
53073,2021,2.15,2.61
53073,2022,2.15,2.61
53073,2023,2.15,2.61
53073,2024,2.15,2.61
53075,1999,1.01,1.19
53075,2000,0.8375,1.055
53075,2001,1.01,1.19
53075,2002,1.01,1.19
53075,2003,1.055,1.235
53075,2004,1.055,1.235
53075,2005,1.01,1.19
53075,2006,0.9525,1.145
53075,2007,1.01,1.19
53075,2008,1.055,1.235
53075,2009,1.01,1.19
53075,2010,1.01,1.19
53075,2011,0.9525,1.145
53075,2012,0.9525,1.145
53075,2013,0.78,1.01
53075,2014,0.8375,1.055
53075,2015,0.8375,1.055
53075,2016,1.01,1.19
53075,2017,1.145,1.325
53075,2018,1.19,1.37
53075,2019,1.19,1.37
53075,2020,1.1,1.28
53075,2021,1.055,1.235
53075,2022,1.055,1.235
53075,2023,1.01,1.19
53075,2024,1.01,1.19
53077,1999,1.19,1.37
53077,2000,1.235,1.4225
53077,2001,1.325,1.5275
53077,2002,1.37,1.58
53077,2003,1.4225,1.64
53077,2004,1.58,1.82
53077,2005,1.58,1.82
53077,2006,1.475,1.7
53077,2007,1.475,1.7
53077,2008,1.58,1.82
53077,2009,1.58,1.82
53077,2010,1.4225,1.64
53077,2011,1.37,1.58
